id,title,author,episode,view,synopsis,recommend,tag,img
https://novel.munpia.com/465188,미친 천재로 착각당했다!,글 디플로,151 회,"1,683,386",사람들이 날 자꾸 천재로 착각한다,"33,608",#판타지 #현대판타지,https://cdn1.munpia.com/v2/files/cover/2025/0617/16/EzaEUlDC0AA
https://novel.munpia.com/475822,뗀석기로 우주방어,글 곽탁타,113 회,"513,533","인류를 구하기 위해 과거로 간다!
...조금 멀리","22,872",#대체역사 #SF #생존 #인공지능,https://cdn1.munpia.com/v2/files/cover/2025/0813/18/E4ABcE3-8AA
https://novel.munpia.com/437091,언젠가는 야구의 신,글 남극부엉이,312 회,"1,680,210","이거 야구(만) 하는 소설 아닌데요?

'매월 1일 0시 0분 0초' 그에게 특별한 기적이 찾아온다.","48,877",#현대판타지 #스포츠 #이능력 #회귀 #야구 #연애,https://cdn1.munpia.com/v2/files/cover/2025/0110/18/Emsq3bC1sAA
https://novel.munpia.com/460563,호텔리어의 이세계 공략,글 papapa.,166 회,"1,316,990","검과 마법의 세계에도 숙박업은 있다.

내가 아는 것보다 미개하지만.","58,426",#판타지 #퓨전 #경영 #힐링,https://cdn1.munpia.com/v2/files/cover/2025/0516/15/Ew08i-OaEAA
https://novel.munpia.com/477934,연구만 했는데 돈이 쌓임,글 l살별l,106 회,"984,189","미국으로 출장 갔는데 DNA를 다룰 수 있는 능력이 생겼다.
어쩌면 아버지에게 물려받은 시한 폭탄 같은 유전병도 치료할 수 있지 않을까?
아니, 세상을 구원할 수 있을지도!","22,787",#현대판타지 #경영 #전염병 #개발자 #기타_전문직 #구원 #대한민국 #구원자 #전문가 #기업,https://cdn1.munpia.com/v2/files/cover/2025/0820/09/E4iAtuW-8AA
https://novel.munpia.com/488585,오스트리아 천재 화학자는 혁명이 너무 쉽다,글 달필연사,74 회,"282,418","21세기 화학자는 혁명이 마렵다.

민족 문제로 멸망할 오스트리아-헝가리 제국을 살리는 유일한 방법은.

민족이란 개념을 없애버리는 것이다.","11,935",#대체역사 #전쟁_밀리터리 #경영 #재벌 #전쟁 #정치 #과학자 #군주,https://cdn1.munpia.com/v2/files/cover/2025/0821/11/E4npoJwkMAA
https://novel.munpia.com/475580,삼국지 삼성가노의 아들이 되었다,글 벤조,111 회,"346,993","여씨, 정원, 동탁 애비초즌 삼성가노 여포의 아들이 되었다.","8,801",#판타지 #퓨전 #무협 #대체역사 #전쟁_밀리터리 #빙의 #삼국지 #음모 #계략 #군대,https://cdn1.munpia.com/v2/files/cover/2025/0801/18/E3COirbR8AA
https://novel.munpia.com/372155,조선에는 쿠데타가 필요해요,글 앙금고라니,"1,337 회","3,334,927",제국주의에 조선이 살아남기 위해선 내가 군부를 장악해야 한다.,"186,483",#현대판타지 #대체역사 #빙의 #전쟁 #군인 #무인 #대한제국 #조선 #한국사,https://cdn1.munpia.com/files/attach/2024/0424/002/64XPSPsBPeBo1TRr.jpg
https://novel.munpia.com/477059,신들의 단톡방에 김치사발면을 바쳤다,글 노마(駑馬),118 회,"930,454",그랬더니 돈과 스킬이 쏟아진다. 좋은데?,"26,733",#판타지 #현대판타지 #요리 #힐링 #요리사 #몬스터 #성좌 #신 #각성 #탑등반물,https://cdn1.munpia.com/v2/files/cover/2025/0821/17/E4o7tqM-8AA
https://novel.munpia.com/459435,천재 보좌관은 매니저가 되었다,글 댄킴,108 회,"971,834","4선 국회의원의 천재 수석 보좌관.
연예인 매니저가 되었다.
...어차피 하는 일은 비슷하잖아?","30,676",#현대판타지 #드라마 #천재 #연예계 #가수 #매니저 #배우,https://cdn1.munpia.com/v2/files/cover/2025/0707/19/E1BuvvV_AAA
https://novel.munpia.com/422291,금손 아빠가 되었다,글 레몬탕,320 회,"1,171,788",갑자기 맡게 된 아이를 돌보다 금손이 되었다.,"69,370",#현대판타지 #SNS #유튜브 #육아 #힐링 #회사원 #노력가,https://cdn1.munpia.com/v2/files/cover/2025/0526/16/Exoqss3gsAA
https://novel.munpia.com/490341,아티팩트 사업가는 천조국 통일한국을 만든다,글 낭만제조사,58 회,"558,094","대한민국 유일한 아티팩트 제작자는 물리 법칙을 위반한다!

아티팩트 대량 생산이 초래한 격동의 대한민국!

재산을 지키기 위해선 대한민국을 강화할 수밖에 없다!","12,248",#현대판타지 #퓨전 #대체역사 #전쟁_밀리터리 #경영 #사이다 #전쟁 #과학자 #대한민국 #아티팩트,https://cdn1.munpia.com/v2/files/cover/2025/0813/20/E4AfhSkcIAA
